user_id,item_id,category_id,behavior_type,behavior_time,price,date,hour
4323,1891,64,pv,2026-02-13 17:54:13,59.91,2026-02-13,17
2511,912,41,pv,2026-02-13 17:54:29,6.65,2026-02-13,17
2148,1891,64,pv,2026-02-13 17:54:59,39.91,2026-02-13,17
3370,1891,64,pv,2026-02-13 17:56:26,63.71,2026-02-13,17
3545,1891,64,pv,2026-02-13 17:56:49,46.09,2026-02-13,17
2998,1891,64,pv,2026-02-13 17:57:18,60.62,2026-02-13,17
1153,1891,64,cart,2026-02-13 17:58:21,52.21,2026-02-13,17
4401,1891,64,pv,2026-02-13 17:58:45,49.0,2026-02-13,17
1049,983,3,pv,2026-02-13 18:00:20,11.9,2026-02-13,18
2343,1891,64,fav,2026-02-13 18:00:56,67.1,2026-02-13,18
3698,1891,64,pv,2026-02-13 18:01:43,71.05,2026-02-13,18
2705,1891,64,buy,2026-02-13 18:05:26,49.9,2026-02-13,18
4183,983,3,pv,2026-02-13 18:05:31,8.64,2026-02-13,18
4004,1891,64,pv,2026-02-13 18:07:02,37.02,2026-02-13,18
4381,688,57,pv,2026-02-13 18:07:51,26.6,2026-02-13,18
3475,1891,64,pv,2026-02-13 18:10:33,48.65,2026-02-13,18
2412,1891,64,cart,2026-02-13 18:13:03,52.11,2026-02-13,18
3559,688,57,buy,2026-02-13 18:14:11,48.05,2026-02-13,18
1085,1891,64,pv,2026-02-13 18:14:25,51.38,2026-02-13,18
4323,1891,64,cart,2026-02-13 18:15:13,59.91,2026-02-13,18
2650,1891,64,pv,2026-02-13 18:19:13,60.07,2026-02-13,18
2542,1891,64,pv,2026-02-13 18:24:36,63.84,2026-02-13,18
3771,2167,30,pv,2026-02-13 18:25:46,44.6,2026-02-13,18
3322,1891,64,pv,2026-02-13 18:26:24,50.8,2026-02-13,18
478,983,3,pv,2026-02-13 18:26:32,8.89,2026-02-13,18
549,1891,64,buy,2026-02-13 18:28:17,59.37,2026-02-13,18
4316,688,57,pv,2026-02-13 18:29:25,17.12,2026-02-13,18
2864,688,57,fav,2026-02-13 18:29:54,29.13,2026-02-13,18
4822,1891,64,pv,2026-02-13 18:30:55,47.25,2026-02-13,18
3771,2167,30,cart,2026-02-13 18:31:46,44.6,2026-02-13,18
1054,2167,30,pv,2026-02-13 18:31:50,16.02,2026-02-13,18
450,1891,64,cart,2026-02-13 18:32:35,57.37,2026-02-13,18
1946,688,57,pv,2026-02-13 18:34:06,26.14,2026-02-13,18
3864,1891,64,fav,2026-02-13 18:34:29,82.14,2026-02-13,18
564,983,3,pv,2026-02-13 18:39:30,8.09,2026-02-13,18
3698,1891,64,fav,2026-02-13 18:45:43,71.05,2026-02-13,18
3264,2486,43,pv,2026-02-13 18:47:08,24.11,2026-02-13,18
4316,688,57,fav,2026-02-13 18:47:25,17.12,2026-02-13,18
4366,1891,64,pv,2026-02-13 18:49:17,38.66,2026-02-13,18
4315,1891,64,pv,2026-02-13 18:49:50,36.15,2026-02-13,18
1499,1891,64,pv,2026-02-13 18:50:40,51.68,2026-02-13,18
722,983,3,pv,2026-02-13 18:51:50,6.88,2026-02-13,18
2649,1891,64,fav,2026-02-13 18:52:26,39.87,2026-02-13,18
3863,1891,64,pv,2026-02-13 18:52:33,62.52,2026-02-13,18
1490,1156,22,cart,2026-02-13 18:52:44,51.85,2026-02-13,18
2034,983,3,pv,2026-02-13 18:53:28,9.14,2026-02-13,18
694,1891,64,pv,2026-02-13 18:54:59,51.65,2026-02-13,18
4595,983,3,pv,2026-02-13 18:57:14,9.75,2026-02-13,18
3730,1891,64,pv,2026-02-13 18:57:28,36.27,2026-02-13,18
712,1891,64,pv,2026-02-13 18:57:51,29.89,2026-02-13,18
2748,1891,64,pv,2026-02-13 19:01:32,54.33,2026-02-13,19
3121,1891,64,pv,2026-02-13 19:01:41,35.6,2026-02-13,19
3653,1891,64,pv,2026-02-13 19:05:47,53.05,2026-02-13,19
3788,1891,64,pv,2026-02-13 19:08:00,35.09,2026-02-13,19
478,983,3,cart,2026-02-13 19:08:32,8.89,2026-02-13,19
3653,1891,64,cart,2026-02-13 19:10:47,53.05,2026-02-13,19
983,983,3,pv,2026-02-13 19:11:51,10.81,2026-02-13,19
998,1891,64,pv,2026-02-13 19:13:13,50.01,2026-02-13,19
1215,983,3,pv,2026-02-13 19:15:59,10.77,2026-02-13,19
2479,1891,64,pv,2026-02-13 19:18:55,59.43,2026-02-13,19
2236,1891,64,pv,2026-02-13 19:20:16,39.19,2026-02-13,19
546,1534,64,pv,2026-02-13 19:20:29,65.56,2026-02-13,19
3393,1891,64,pv,2026-02-13 19:20:52,48.95,2026-02-13,19
859,1891,64,buy,2026-02-13 19:21:32,47.33,2026-02-13,19
3602,2632,56,pv,2026-02-13 19:22:26,37.45,2026-02-13,19
1421,1891,64,pv,2026-02-13 19:22:52,49.92,2026-02-13,19
4091,1891,64,pv,2026-02-13 19:23:32,72.77,2026-02-13,19
2538,1882,23,pv,2026-02-13 19:25:06,39.07,2026-02-13,19
712,1891,64,fav,2026-02-13 19:27:51,29.89,2026-02-13,19
527,1891,64,pv,2026-02-13 19:28:07,23.31,2026-02-13,19
4837,1891,64,pv,2026-02-13 19:29:12,56.6,2026-02-13,19
2034,983,3,cart,2026-02-13 19:30:28,9.14,2026-02-13,19
285,983,3,pv,2026-02-13 19:30:37,11.09,2026-02-13,19
3731,1891,64,pv,2026-02-13 19:34:56,50.85,2026-02-13,19
3586,1891,64,pv,2026-02-13 19:36:48,56.7,2026-02-13,19
335,1891,64,pv,2026-02-13 19:38:40,47.37,2026-02-13,19
119,1891,64,pv,2026-02-13 19:39:56,33.74,2026-02-13,19
1420,1891,64,fav,2026-02-13 19:41:53,32.17,2026-02-13,19
4216,1534,64,pv,2026-02-13 19:43:41,44.15,2026-02-13,19
492,983,3,pv,2026-02-13 19:44:19,8.05,2026-02-13,19
1816,1891,64,pv,2026-02-13 19:44:56,37.68,2026-02-13,19
4139,2538,61,pv,2026-02-13 19:46:48,28.23,2026-02-13,19
3833,1891,64,buy,2026-02-13 19:46:49,68.21,2026-02-13,19
2156,1891,64,cart,2026-02-13 19:48:35,45.49,2026-02-13,19
4257,1891,64,pv,2026-02-13 19:50:42,39.7,2026-02-13,19
3,2074,61,fav,2026-02-13 19:51:01,30.71,2026-02-13,19
1993,1891,64,pv,2026-02-13 19:51:07,45.14,2026-02-13,19
2154,1891,64,pv,2026-02-13 19:51:39,59.0,2026-02-13,19
1375,1891,64,pv,2026-02-13 19:51:44,34.4,2026-02-13,19
2998,1891,64,fav,2026-02-13 19:54:18,60.62,2026-02-13,19
4381,688,57,cart,2026-02-13 19:55:51,26.6,2026-02-13,19
4280,1891,64,pv,2026-02-13 19:58:00,36.98,2026-02-13,19
2538,1882,23,cart,2026-02-13 19:59:06,39.07,2026-02-13,19
3417,1891,64,pv,2026-02-13 19:59:34,65.14,2026-02-13,19
2559,1721,11,pv,2026-02-13 20:01:40,32.37,2026-02-13,20
3182,1891,64,pv,2026-02-13 20:02:14,60.78,2026-02-13,20
712,1891,64,cart,2026-02-13 20:03:51,29.89,2026-02-13,20
3208,1891,64,pv,2026-02-13 20:05:21,26.8,2026-02-13,20
2969,1891,64,pv,2026-02-13 20:09:00,46.09,2026-02-13,20
3487,1891,64,pv,2026-02-13 20:10:55,24.6,2026-02-13,20
4216,1534,64,cart,2026-02-13 20:12:41,44.15,2026-02-13,20
1607,1891,64,pv,2026-02-13 20:12:44,39.36,2026-02-13,20
3986,1891,64,pv,2026-02-13 20:13:09,59.42,2026-02-13,20
2538,1882,23,fav,2026-02-13 20:17:06,39.07,2026-02-13,20
3393,1891,64,cart,2026-02-13 20:20:52,48.95,2026-02-13,20
2882,1891,64,pv,2026-02-13 20:21:28,29.63,2026-02-13,20
712,1891,64,buy,2026-02-13 20:23:51,29.89,2026-02-13,20
1423,76,39,pv,2026-02-13 20:24:45,10.35,2026-02-13,20
632,1891,64,pv,2026-02-13 20:25:39,36.07,2026-02-13,20
2010,1891,64,pv,2026-02-13 20:26:19,57.0,2026-02-13,20
591,1891,64,cart,2026-02-13 20:26:39,52.14,2026-02-13,20
688,1891,64,fav,2026-02-13 20:28:14,39.23,2026-02-13,20
326,2315,55,pv,2026-02-13 20:28:47,92.06,2026-02-13,20
1238,1891,64,pv,2026-02-13 20:30:09,44.82,2026-02-13,20
308,1891,64,pv,2026-02-13 20:33:37,36.31,2026-02-13,20
707,1891,64,pv,2026-02-13 20:35:29,32.45,2026-02-13,20
1113,1891,64,pv,2026-02-13 20:36:11,63.38,2026-02-13,20
841,1891,64,pv,2026-02-13 20:37:52,45.37,2026-02-13,20
285,983,3,fav,2026-02-13 20:39:37,11.09,2026-02-13,20
4792,2167,30,pv,2026-02-13 20:39:56,23.56,2026-02-13,20
3367,1891,64,pv,2026-02-13 20:40:54,34.55,2026-02-13,20
3503,1891,64,pv,2026-02-13 20:41:02,43.26,2026-02-13,20
3370,1891,64,fav,2026-02-13 20:41:26,63.71,2026-02-13,20
2010,1891,64,cart,2026-02-13 20:42:19,57.0,2026-02-13,20
1778,1891,64,pv,2026-02-13 20:44:30,35.03,2026-02-13,20
2452,1891,64,pv,2026-02-13 20:45:32,34.51,2026-02-13,20
3863,1721,11,pv,2026-02-13 20:45:46,27.23,2026-02-13,20
2646,2167,30,pv,2026-02-13 20:49:40,33.46,2026-02-13,20
1293,983,3,pv,2026-02-13 20:58:28,8.57,2026-02-13,20
4810,1891,64,pv,2026-02-13 21:00:54,53.53,2026-02-13,21
3182,1891,64,fav,2026-02-13 21:03:14,60.78,2026-02-13,21
3166,1891,64,buy,2026-02-13 21:04:56,44.38,2026-02-13,21
1215,983,3,cart,2026-02-13 21:11:59,10.77,2026-02-13,21
546,1534,64,fav,2026-02-13 21:13:29,65.56,2026-02-13,21
1423,76,39,cart,2026-02-13 21:13:45,10.35,2026-02-13,21
4315,1891,64,fav,2026-02-13 21:16:50,36.15,2026-02-13,21
4592,2471,70,pv,2026-02-13 21:19:59,29.96,2026-02-13,21
1869,1891,64,pv,2026-02-13 21:20:24,37.72,2026-02-13,21
261,1891,64,pv,2026-02-13 21:22:33,32.8,2026-02-13,21
2255,1891,64,pv,2026-02-13 21:22:56,54.93,2026-02-13,21
3388,1891,64,pv,2026-02-13 21:25:07,44.49,2026-02-13,21
3730,1891,64,cart,2026-02-13 21:25:28,36.27,2026-02-13,21
2,2167,30,pv,2026-02-13 21:27:43,36.93,2026-02-13,21
2784,2167,30,pv,2026-02-13 21:28:16,22.68,2026-02-13,21
4206,1891,64,pv,2026-02-13 21:29:37,69.69,2026-02-13,21
2627,1891,64,pv,2026-02-13 21:30:34,31.38,2026-02-13,21
87,1891,64,pv,2026-02-13 21:33:08,35.06,2026-02-13,21
4680,1891,64,buy,2026-02-13 21:34:25,46.2,2026-02-13,21
3873,1891,64,pv,2026-02-13 21:34:35,49.1,2026-02-13,21
3586,1891,64,fav,2026-02-13 21:35:48,56.7,2026-02-13,21
1210,688,57,pv,2026-02-13 21:36:02,55.02,2026-02-13,21
283,1891,64,pv,2026-02-13 21:37:13,36.96,2026-02-13,21
1420,1891,64,cart,2026-02-13 21:37:53,32.17,2026-02-13,21
1649,1891,64,pv,2026-02-13 21:39:29,55.46,2026-02-13,21
3486,1891,64,pv,2026-02-13 21:41:01,39.15,2026-02-13,21
3637,1891,64,pv,2026-02-13 21:49:07,54.87,2026-02-13,21
2247,1891,64,buy,2026-02-13 21:49:52,60.64,2026-02-13,21
4929,1891,64,pv,2026-02-13 21:51:07,63.72,2026-02-13,21
4129,1891,64,pv,2026-02-13 21:53:59,37.75,2026-02-13,21
4592,2471,70,cart,2026-02-13 21:53:59,29.96,2026-02-13,21
2451,1891,64,pv,2026-02-13 21:54:05,45.58,2026-02-13,21
2828,1891,64,pv,2026-02-13 21:54:55,40.04,2026-02-13,21
335,1891,64,fav,2026-02-13 21:57:40,47.37,2026-02-13,21
1883,912,41,pv,2026-02-13 21:58:41,12.27,2026-02-13,21
4330,2167,30,pv,2026-02-13 21:58:52,12.17,2026-02-13,21
3807,983,3,pv,2026-02-13 22:00:45,9.83,2026-02-13,22
3305,983,3,pv,2026-02-13 22:02:09,7.01,2026-02-13,22
2257,1891,64,pv,2026-02-13 22:03:26,56.56,2026-02-13,22
285,983,3,cart,2026-02-13 22:03:37,11.09,2026-02-13,22
1177,1891,64,pv,2026-02-13 22:07:28,53.28,2026-02-13,22
3314,1891,64,pv,2026-02-13 22:09:15,52.2,2026-02-13,22
1375,1891,64,cart,2026-02-13 22:12:44,34.4,2026-02-13,22
1813,1891,64,pv,2026-02-13 22:14:52,48.72,2026-02-13,22
3,2074,61,cart,2026-02-13 22:15:01,30.71,2026-02-13,22
4536,1891,64,pv,2026-02-13 22:17:28,58.32,2026-02-13,22
2055,983,3,pv,2026-02-13 22:18:45,7.29,2026-02-13,22
4532,1891,64,pv,2026-02-13 22:19:15,45.77,2026-02-13,22
1686,1891,64,pv,2026-02-13 22:20:34,46.18,2026-02-13,22
4664,310,66,pv,2026-02-13 22:21:40,24.16,2026-02-13,22
4330,2167,30,cart,2026-02-13 22:22:52,12.17,2026-02-13,22
326,2315,55,cart,2026-02-13 22:23:47,92.06,2026-02-13,22
3820,1891,64,pv,2026-02-13 22:24:45,38.48,2026-02-13,22
4746,1891,64,pv,2026-02-13 22:25:14,28.84,2026-02-13,22
1537,1891,64,pv,2026-02-13 22:25:29,69.9,2026-02-13,22
939,1891,64,pv,2026-02-13 22:26:06,50.37,2026-02-13,22
925,1891,64,buy,2026-02-13 22:28:08,24.88,2026-02-13,22
2041,2167,30,pv,2026-02-13 22:31:14,24.07,2026-02-13,22
2969,1891,64,fav,2026-02-13 22:33:00,46.09,2026-02-13,22
421,1891,64,pv,2026-02-13 22:34:08,52.21,2026-02-13,22
3586,1891,64,pv,2026-02-13 22:34:09,54.0,2026-02-13,22
4868,983,3,pv,2026-02-13 22:34:42,11.74,2026-02-13,22
3028,1891,64,pv,2026-02-13 22:39:03,40.99,2026-02-13,22
1649,1891,64,fav,2026-02-13 22:43:29,55.46,2026-02-13,22
1459,1891,64,pv,2026-02-13 22:43:31,45.31,2026-02-13,22
4697,983,3,pv,2026-02-13 22:45:30,5.68,2026-02-13,22
3709,1891,64,pv,2026-02-13 22:50:27,79.81,2026-02-13,22
518,1891,64,pv,2026-02-13 22:52:20,37.93,2026-02-13,22
841,1891,64,fav,2026-02-13 22:57:52,45.37,2026-02-13,22
2448,1891,64,pv,2026-02-13 22:58:31,46.66,2026-02-13,22
3683,983,3,pv,2026-02-13 22:59:02,7.85,2026-02-13,22
3486,1891,64,cart,2026-02-13 23:06:01,39.15,2026-02-13,23
1813,1891,64,fav,2026-02-13 23:07:52,48.72,2026-02-13,23
2906,1891,64,pv,2026-02-13 23:07:55,55.87,2026-02-13,23
3568,1891,64,pv,2026-02-13 23:14:30,36.02,2026-02-13,23
1957,1891,64,pv,2026-02-13 23:14:38,93.28,2026-02-13,23
3511,983,3,pv,2026-02-13 23:16:41,5.87,2026-02-13,23
961,1534,64,buy,2026-02-13 23:17:48,34.76,2026-02-13,23
1423,76,39,fav,2026-02-13 23:18:45,10.35,2026-02-13,23
591,1891,64,buy,2026-02-13 23:27:39,52.14,2026-02-13,23
4929,1891,64,fav,2026-02-13 23:29:07,63.72,2026-02-13,23
4267,1891,64,pv,2026-02-13 23:31:09,108.27,2026-02-13,23
3709,1891,64,cart,2026-02-13 23:31:27,79.81,2026-02-13,23
1993,1891,64,pv,2026-02-13 23:32:40,40.34,2026-02-13,23
1993,1891,64,cart,2026-02-13 23:41:40,40.34,2026-02-13,23
2255,1891,64,fav,2026-02-13 23:44:56,54.93,2026-02-13,23
3093,1891,64,pv,2026-02-13 23:46:09,47.62,2026-02-13,23
2828,1891,64,fav,2026-02-13 23:47:55,40.04,2026-02-13,23
3637,1891,64,fav,2026-02-13 23:53:07,54.87,2026-02-13,23
3873,1891,64,cart,2026-02-13 23:53:35,49.1,2026-02-13,23
1218,1891,64,pv,2026-02-13 23:56:05,46.21,2026-02-13,23
2294,1891,64,pv,2026-02-13 23:59:11,38.58,2026-02-13,23
4267,1891,64,buy,2026-02-14 00:05:09,108.27,2026-02-14,0
1210,688,57,fav,2026-02-14 00:16:02,55.02,2026-02-14,0
2448,1891,64,fav,2026-02-14 00:21:31,46.66,2026-02-14,0
2240,1882,23,buy,2026-02-14 00:22:26,52.04,2026-02-14,0
1389,2195,27,pv,2026-02-14 00:39:28,18.37,2026-02-14,0
4697,983,3,fav,2026-02-14 00:40:30,5.68,2026-02-14,0
2366,1315,30,pv,2026-02-14 01:00:13,18.82,2026-02-14,1
2294,1891,64,cart,2026-02-14 01:01:11,38.58,2026-02-14,1
4664,310,66,fav,2026-02-14 01:15:40,24.16,2026-02-14,1
3568,1891,64,cart,2026-02-14 01:16:30,36.02,2026-02-14,1
3446,1891,64,pv,2026-02-14 01:17:57,41.04,2026-02-14,1
2041,2167,30,fav,2026-02-14 01:18:14,24.07,2026-02-14,1
1420,1891,64,buy,2026-02-14 01:21:53,32.17,2026-02-14,1
1375,1891,64,buy,2026-02-14 01:27:44,34.4,2026-02-14,1
2441,1891,64,buy,2026-02-14 01:30:45,46.19,2026-02-14,1
2294,1891,64,buy,2026-02-14 01:45:11,38.58,2026-02-14,1
3698,1891,64,buy,2026-02-14 01:48:43,71.05,2026-02-14,1
1274,1891,64,pv,2026-02-14 01:55:13,31.18,2026-02-14,1
4549,537,59,buy,2026-02-14 01:56:32,9.63,2026-02-14,1
266,1882,23,buy,2026-02-14 02:00:27,50.32,2026-02-14,2
1813,1891,64,cart,2026-02-14 02:02:52,48.72,2026-02-14,2
2585,1891,64,pv,2026-02-14 02:03:19,42.37,2026-02-14,2
411,1891,64,pv,2026-02-14 02:04:19,38.05,2026-02-14,2
3093,1891,64,cart,2026-02-14 02:07:09,47.62,2026-02-14,2
4929,1891,64,cart,2026-02-14 02:17:07,63.72,2026-02-14,2
1266,2195,27,pv,2026-02-14 02:20:37,15.89,2026-02-14,2
4738,1891,64,buy,2026-02-14 02:21:47,42.96,2026-02-14,2
3446,1891,64,fav,2026-02-14 02:33:57,41.04,2026-02-14,2
3205,983,3,pv,2026-02-14 02:37:12,6.61,2026-02-14,2
3205,983,3,cart,2026-02-14 02:44:12,6.61,2026-02-14,2
3653,1891,64,buy,2026-02-14 03:07:47,53.05,2026-02-14,3
2526,763,47,buy,2026-02-14 03:16:47,29.94,2026-02-14,3
3568,1891,64,buy,2026-02-14 03:29:30,36.02,2026-02-14,3
374,1882,23,buy,2026-02-14 03:31:56,48.22,2026-02-14,3
4139,2538,61,buy,2026-02-14 03:36:48,28.23,2026-02-14,3
2364,983,3,pv,2026-02-14 03:41:38,6.97,2026-02-14,3
3625,1891,64,pv,2026-02-14 03:59:05,76.31,2026-02-14,3
4546,1891,64,pv,2026-02-14 04:29:18,33.69,2026-02-14,4
4077,1891,64,pv,2026-02-14 04:34:44,43.4,2026-02-14,4
2319,983,3,pv,2026-02-14 04:35:48,9.27,2026-02-14,4
4092,1891,64,pv,2026-02-14 05:18:30,59.48,2026-02-14,5
4377,1891,64,pv,2026-02-14 05:53:26,53.49,2026-02-14,5
1649,1891,64,buy,2026-02-14 05:58:29,55.46,2026-02-14,5
3984,1891,64,pv,2026-02-14 06:00:41,33.15,2026-02-14,6
4787,1891,64,pv,2026-02-14 06:14:33,84.5,2026-02-14,6
4787,1891,64,cart,2026-02-14 06:18:33,84.5,2026-02-14,6
1052,1891,64,buy,2026-02-14 06:24:03,39.04,2026-02-14,6
3625,1891,64,cart,2026-02-14 06:38:05,76.31,2026-02-14,6
2740,1891,64,pv,2026-02-14 06:43:25,50.46,2026-02-14,6
4739,2517,76,pv,2026-02-14 06:48:07,212.98,2026-02-14,6
4250,1891,64,pv,2026-02-14 06:49:13,28.7,2026-02-14,6
4663,1891,64,buy,2026-02-14 06:55:30,33.22,2026-02-14,6
1136,1891,64,pv,2026-02-14 07:02:50,36.25,2026-02-14,7
549,1891,64,pv,2026-02-14 07:04:17,45.81,2026-02-14,7
1749,2167,30,pv,2026-02-14 07:07:32,36.69,2026-02-14,7
4807,1891,64,pv,2026-02-14 07:08:33,36.89,2026-02-14,7
4186,1891,64,pv,2026-02-14 07:10:18,57.69,2026-02-14,7
4708,1891,64,pv,2026-02-14 07:10:32,19.45,2026-02-14,7
3425,1891,64,pv,2026-02-14 07:25:04,41.94,2026-02-14,7
3315,1891,64,pv,2026-02-14 07:25:23,23.04,2026-02-14,7
4836,1891,64,pv,2026-02-14 07:27:40,35.54,2026-02-14,7
326,2315,55,buy,2026-02-14 07:30:47,92.06,2026-02-14,7
2060,1891,64,pv,2026-02-14 07:30:56,52.81,2026-02-14,7
4829,1891,64,pv,2026-02-14 07:32:57,46.24,2026-02-14,7
962,1891,64,pv,2026-02-14 07:36:35,57.39,2026-02-14,7
4669,1891,64,pv,2026-02-14 07:45:52,42.27,2026-02-14,7
509,1891,64,pv,2026-02-14 07:48:25,55.55,2026-02-14,7
904,1891,64,pv,2026-02-14 07:51:17,52.23,2026-02-14,7
4739,2517,76,cart,2026-02-14 07:53:07,212.98,2026-02-14,7
905,1891,64,pv,2026-02-14 07:57:05,38.16,2026-02-14,7
2176,983,3,pv,2026-02-14 08:01:33,15.82,2026-02-14,8
2917,1891,64,pv,2026-02-14 08:01:34,41.55,2026-02-14,8
3730,1721,11,pv,2026-02-14 08:02:40,36.5,2026-02-14,8
540,1882,23,pv,2026-02-14 08:04:44,37.26,2026-02-14,8
3854,2503,58,pv,2026-02-14 08:12:03,31.92,2026-02-14,8
1038,1891,64,pv,2026-02-14 08:13:12,50.47,2026-02-14,8
4110,1891,64,pv,2026-02-14 08:14:09,49.77,2026-02-14,8
2976,1891,64,pv,2026-02-14 08:15:32,30.99,2026-02-14,8
1562,1891,64,pv,2026-02-14 08:18:34,57.85,2026-02-14,8
4768,1891,64,pv,2026-02-14 08:28:22,45.38,2026-02-14,8
1925,1891,64,pv,2026-02-14 08:35:46,43.92,2026-02-14,8
238,1891,64,pv,2026-02-14 08:41:13,35.42,2026-02-14,8
2917,1891,64,cart,2026-02-14 08:41:34,41.55,2026-02-14,8
4579,1891,64,pv,2026-02-14 08:43:00,35.56,2026-02-14,8
58,1891,64,pv,2026-02-14 08:43:32,63.03,2026-02-14,8
2712,1891,64,pv,2026-02-14 08:44:37,42.23,2026-02-14,8
987,1156,22,pv,2026-02-14 08:55:53,29.98,2026-02-14,8
2396,1891,64,pv,2026-02-14 09:00:52,37.2,2026-02-14,9
1843,1891,64,pv,2026-02-14 09:01:38,53.36,2026-02-14,9
4434,1891,64,pv,2026-02-14 09:03:39,43.19,2026-02-14,9
3242,1891,64,pv,2026-02-14 09:06:19,54.57,2026-02-14,9
1576,1891,64,pv,2026-02-14 09:07:08,73.18,2026-02-14,9
2965,1891,64,buy,2026-02-14 09:10:01,50.46,2026-02-14,9
4324,983,3,pv,2026-02-14 09:13:25,8.46,2026-02-14,9
3434,983,3,pv,2026-02-14 09:16:03,11.56,2026-02-14,9
962,1891,64,cart,2026-02-14 09:20:35,57.39,2026-02-14,9
1398,1891,64,pv,2026-02-14 09:22:52,61.71,2026-02-14,9
263,983,3,pv,2026-02-14 09:24:38,9.84,2026-02-14,9
2981,1891,64,pv,2026-02-14 09:27:28,60.89,2026-02-14,9
2584,983,3,pv,2026-02-14 09:27:43,6.18,2026-02-14,9
2412,1891,64,pv,2026-02-14 09:28:00,40.76,2026-02-14,9
1534,2167,30,pv,2026-02-14 09:28:08,36.2,2026-02-14,9
1992,1891,64,pv,2026-02-14 09:34:29,41.8,2026-02-14,9
2412,1891,64,buy,2026-02-14 09:39:00,40.76,2026-02-14,9
4872,983,3,pv,2026-02-14 09:39:07,7.09,2026-02-14,9
2103,1891,64,pv,2026-02-14 09:40:24,42.05,2026-02-14,9
424,1891,64,pv,2026-02-14 09:40:58,46.85,2026-02-14,9
4837,2167,30,pv,2026-02-14 09:42:43,24.79,2026-02-14,9
3127,1891,64,pv,2026-02-14 09:43:04,50.75,2026-02-14,9
4580,1891,64,pv,2026-02-14 09:43:22,43.83,2026-02-14,9
4580,1891,64,cart,2026-02-14 09:44:22,43.83,2026-02-14,9
4806,1891,64,pv,2026-02-14 09:47:06,26.85,2026-02-14,9
4929,1891,64,pv,2026-02-14 09:49:50,47.95,2026-02-14,9
3168,1891,64,pv,2026-02-14 09:53:06,29.19,2026-02-14,9
2331,1891,64,pv,2026-02-14 09:53:07,63.45,2026-02-14,9
1545,1891,64,pv,2026-02-14 09:53:34,44.84,2026-02-14,9
1939,2167,30,pv,2026-02-14 09:53:50,29.51,2026-02-14,9
617,2167,30,pv,2026-02-14 09:53:59,24.5,2026-02-14,9
1374,1891,64,pv,2026-02-14 09:55:11,45.52,2026-02-14,9
4817,983,3,pv,2026-02-14 09:57:26,5.92,2026-02-14,9
4393,1891,64,pv,2026-02-14 09:57:39,74.13,2026-02-14,9
962,1891,64,fav,2026-02-14 10:00:35,57.39,2026-02-14,10
917,983,3,pv,2026-02-14 10:00:53,6.33,2026-02-14,10
3242,1891,64,cart,2026-02-14 10:06:19,54.57,2026-02-14,10
1565,2167,30,pv,2026-02-14 10:08:06,19.7,2026-02-14,10
962,1891,64,buy,2026-02-14 10:08:11,44.54,2026-02-14,10
763,983,3,pv,2026-02-14 10:12:37,7.54,2026-02-14,10
556,1891,64,pv,2026-02-14 10:17:00,37.48,2026-02-14,10
969,1891,64,pv,2026-02-14 10:17:10,38.18,2026-02-14,10
884,1891,64,pv,2026-02-14 10:18:57,45.93,2026-02-14,10
1068,1891,64,pv,2026-02-14 10:20:20,29.79,2026-02-14,10
1073,2167,30,pv,2026-02-14 10:21:08,35.81,2026-02-14,10
3189,688,57,pv,2026-02-14 10:23:32,24.38,2026-02-14,10
4580,1891,64,fav,2026-02-14 10:25:22,43.83,2026-02-14,10
1881,1891,64,pv,2026-02-14 10:27:20,35.88,2026-02-14,10
1926,1891,64,pv,2026-02-14 10:28:47,45.55,2026-02-14,10
2085,1891,64,pv,2026-02-14 10:29:39,40.39,2026-02-14,10
2272,1891,64,pv,2026-02-14 10:30:05,63.75,2026-02-14,10
2617,1891,64,pv,2026-02-14 10:31:13,49.43,2026-02-14,10
2138,1891,64,pv,2026-02-14 10:33:26,63.86,2026-02-14,10
346,1891,64,pv,2026-02-14 10:34:17,52.33,2026-02-14,10
3012,2167,30,pv,2026-02-14 10:34:41,12.01,2026-02-14,10
950,1891,64,pv,2026-02-14 10:36:35,38.54,2026-02-14,10
3182,1891,64,pv,2026-02-14 10:40:44,51.39,2026-02-14,10
3012,2167,30,cart,2026-02-14 10:41:41,12.01,2026-02-14,10
884,1891,64,cart,2026-02-14 10:41:57,45.93,2026-02-14,10
722,983,3,buy,2026-02-14 10:47:50,6.88,2026-02-14,10
1142,1891,64,pv,2026-02-14 10:52:34,27.37,2026-02-14,10
4718,1891,64,pv,2026-02-14 10:54:17,51.27,2026-02-14,10
2255,1891,64,buy,2026-02-14 11:04:56,54.93,2026-02-14,11
1417,688,57,pv,2026-02-14 11:06:39,46.49,2026-02-14,11
173,97,62,pv,2026-02-14 11:07:20,33.26,2026-02-14,11
1045,1891,64,pv,2026-02-14 11:07:36,28.83,2026-02-14,11
1719,1891,64,pv,2026-02-14 11:08:06,42.44,2026-02-14,11
1547,2167,30,pv,2026-02-14 11:10:47,30.03,2026-02-14,11
3680,1891,64,pv,2026-02-14 11:10:49,38.24,2026-02-14,11
4595,1891,64,pv,2026-02-14 11:11:25,48.26,2026-02-14,11
4809,1891,64,pv,2026-02-14 11:13:26,46.16,2026-02-14,11
2669,1891,64,pv,2026-02-14 11:13:49,33.53,2026-02-14,11
617,2167,30,cart,2026-02-14 11:14:59,24.5,2026-02-14,11
