user_id,item_id,category_id,behavior_type,behavior_time,price
3930,1891,64,pv,2026-02-10 19:36:14,40.53
4981,539,4,fav,2026-02-10 19:36:26,80.72
85,1891,64,pv,2026-02-10 19:39:11,32.49
2129,1891,64,pv,2026-02-10 19:39:19,45.36
3768,1891,64,cart,2026-02-10 19:41:10,46.32
985,1891,64,pv,2026-02-10 19:42:01,59.95
1378,1891,64,cart,2026-02-10 19:42:32,29.71
1727,1891,64,pv,2026-02-10 19:42:57,55.69
3639,983,3,cart,2026-02-10 19:43:24,8.28
3602,1891,64,pv,2026-02-10 19:43:27,64.4
1885,983,3,pv,2026-02-10 19:43:57,10.9
1727,1891,64,pv,2026-02-10 19:44:18,62.92
3992,1891,64,pv,2026-02-10 19:44:39,47.09
2998,2167,30,pv,2026-02-10 19:47:34,18.05
3730,1891,64,pv,2026-02-10 19:47:38,61.96
4191,1891,64,pv,2026-02-10 19:48:23,49.0
1200,983,3,pv,2026-02-10 19:48:53,10.46
1365,1534,64,buy,2026-02-10 19:51:32,31.36
2002,1891,64,pv,2026-02-10 19:52:13,43.28
4736,1440,38,pv,2026-02-10 19:56:44,176.95
2988,1891,64,pv,2026-02-10 19:56:57,45.99
1718,525,33,pv,2026-02-10 19:58:43,28.55
3347,688,57,cart,2026-02-10 19:58:57,36.14
3781,1891,64,pv,2026-02-10 19:59:14,42.49
4360,983,3,pv,2026-02-10 19:59:30,7.17
2783,1891,64,pv,2026-02-10 20:03:03,44.18
4637,1891,64,pv,2026-02-10 20:03:54,76.31
2503,1891,64,pv,2026-02-10 20:04:15,51.58
1031,1891,64,pv,2026-02-10 20:04:28,56.01
4408,1891,64,pv,2026-02-10 20:06:35,40.22
2328,2167,30,pv,2026-02-10 20:07:05,29.92
3772,1891,64,pv,2026-02-10 20:07:06,79.43
1885,983,3,fav,2026-02-10 20:10:57,10.9
4351,1156,22,pv,2026-02-10 20:11:52,27.03
919,1891,64,pv,2026-02-10 20:12:38,33.66
2568,208,73,pv,2026-02-10 20:12:41,20.13
4252,983,3,pv,2026-02-10 20:14:08,7.96
2543,983,3,pv,2026-02-10 20:16:07,8.55
137,1891,64,pv,2026-02-10 20:19:16,47.75
3649,1891,64,cart,2026-02-10 20:21:32,64.85
633,983,3,fav,2026-02-10 20:26:14,10.98
901,1891,64,cart,2026-02-10 20:28:04,36.54
2503,1891,64,fav,2026-02-10 20:28:15,51.58
2273,1891,64,pv,2026-02-10 20:33:06,48.25
3043,983,3,buy,2026-02-10 20:33:43,10.43
3962,1891,64,pv,2026-02-10 20:33:56,60.59
3313,983,3,pv,2026-02-10 20:35:13,9.2
2922,1891,64,pv,2026-02-10 20:37:51,43.5
478,983,3,pv,2026-02-10 20:40:04,10.77
4369,539,4,pv,2026-02-10 20:40:22,49.41
1030,1891,64,pv,2026-02-10 20:41:25,45.15
4847,983,3,cart,2026-02-10 20:41:43,6.41
2145,983,3,pv,2026-02-10 20:44:04,13.91
4369,539,4,fav,2026-02-10 20:45:22,49.41
2666,1891,64,pv,2026-02-10 20:45:42,41.4
754,1891,64,pv,2026-02-10 20:46:02,60.72
4800,1891,64,pv,2026-02-10 20:47:23,21.03
3617,2167,30,pv,2026-02-10 20:49:50,36.36
3398,1891,64,pv,2026-02-10 20:51:27,65.42
1040,1891,64,fav,2026-02-10 20:54:27,36.21
3777,1891,64,pv,2026-02-10 20:54:38,57.26
4795,1882,23,pv,2026-02-10 20:56:19,54.24
4141,1891,64,pv,2026-02-10 20:57:11,40.89
2992,1891,64,pv,2026-02-10 21:00:05,51.15
1236,1891,64,pv,2026-02-10 21:01:33,37.87
790,1891,64,pv,2026-02-10 21:04:21,54.41
4434,1891,64,pv,2026-02-10 21:04:53,47.06
2890,1891,64,pv,2026-02-10 21:04:53,31.85
254,1891,64,pv,2026-02-10 21:06:21,46.22
2841,208,73,pv,2026-02-10 21:07:18,26.69
1417,983,3,pv,2026-02-10 21:08:19,13.27
3901,983,3,cart,2026-02-10 21:10:10,11.98
3686,1891,64,cart,2026-02-10 21:11:28,40.04
3854,983,3,pv,2026-02-10 21:12:28,5.7
2982,983,3,cart,2026-02-10 21:14:41,7.56
3437,1534,64,pv,2026-02-10 21:16:18,56.91
165,1891,64,pv,2026-02-10 21:16:29,66.75
4347,983,3,pv,2026-02-10 21:18:27,10.62
3443,1891,64,pv,2026-02-10 21:18:48,43.4
3012,1891,64,pv,2026-02-10 21:22:23,42.82
1792,1891,64,pv,2026-02-10 21:24:50,29.08
1011,1891,64,pv,2026-02-10 21:25:25,28.63
3048,1891,64,pv,2026-02-10 21:27:01,81.82
4066,1891,64,pv,2026-02-10 21:33:41,40.71
111,1891,64,pv,2026-02-10 21:35:53,41.06
2724,1891,64,pv,2026-02-10 21:35:58,61.18
3826,1891,64,pv,2026-02-10 21:38:44,51.35
3602,1891,64,fav,2026-02-10 21:39:27,64.4
2666,1891,64,cart,2026-02-10 21:40:42,41.4
1917,1891,64,pv,2026-02-10 21:41:40,49.71
2528,983,3,buy,2026-02-10 21:41:40,5.48
339,1891,64,pv,2026-02-10 21:41:51,62.04
4106,1891,64,pv,2026-02-10 21:43:12,59.76
4042,1891,64,pv,2026-02-10 21:45:53,35.69
338,1891,64,pv,2026-02-10 21:48:07,53.82
4936,1408,16,pv,2026-02-10 21:48:38,69.14
2869,580,42,pv,2026-02-10 21:50:43,10.0
1718,1891,64,buy,2026-02-10 21:51:48,50.15
3437,1891,64,buy,2026-02-10 21:56:51,47.04
4018,1891,64,pv,2026-02-10 21:57:07,47.79
3405,1891,64,pv,2026-02-10 21:57:45,68.88
2145,983,3,cart,2026-02-10 21:58:04,13.91
3287,1891,64,cart,2026-02-10 21:58:05,26.37
3556,310,66,pv,2026-02-10 22:01:33,12.46
2841,208,73,fav,2026-02-10 22:04:18,26.69
1011,1891,64,cart,2026-02-10 22:14:25,28.63
4194,2012,54,pv,2026-02-10 22:15:11,44.25
3772,1891,64,fav,2026-02-10 22:21:06,79.43
1070,1891,64,pv,2026-02-10 22:21:32,29.74
1091,1891,64,pv,2026-02-10 22:23:41,31.25
2568,208,73,cart,2026-02-10 22:29:41,20.13
2664,1891,64,pv,2026-02-10 22:37:33,30.98
3993,1289,75,pv,2026-02-10 22:37:39,28.8
1481,1891,64,pv,2026-02-10 22:37:57,47.27
254,1891,64,cart,2026-02-10 22:38:21,46.22
549,1891,64,pv,2026-02-10 22:38:54,71.8
4252,983,3,cart,2026-02-10 22:43:08,7.96
1417,1891,64,pv,2026-02-10 22:48:44,78.01
3366,1891,64,pv,2026-02-10 22:48:52,51.27
3158,1891,64,pv,2026-02-10 22:49:39,51.08
2982,983,3,fav,2026-02-10 22:51:41,7.56
633,983,3,cart,2026-02-10 22:53:14,10.98
793,1891,64,pv,2026-02-10 22:54:05,55.02
1354,1891,64,pv,2026-02-10 22:56:01,35.25
2145,983,3,fav,2026-02-10 23:02:04,13.91
919,1891,64,fav,2026-02-10 23:02:38,33.66
2426,1891,64,buy,2026-02-10 23:03:26,37.2
3639,983,3,buy,2026-02-10 23:04:24,8.28
3602,1891,64,cart,2026-02-10 23:05:27,64.4
1339,1891,64,buy,2026-02-10 23:06:45,62.13
3313,983,3,cart,2026-02-10 23:07:13,9.2
4637,1891,64,pv,2026-02-10 23:07:47,43.0
549,1891,64,cart,2026-02-10 23:31:54,71.8
3418,983,3,pv,2026-02-10 23:32:12,5.79
919,1891,64,cart,2026-02-10 23:32:38,33.66
135,1891,64,pv,2026-02-10 23:44:34,49.96
4139,1891,64,pv,2026-02-10 23:55:52,47.87
2865,1891,64,pv,2026-02-10 23:57:14,58.33
4175,1543,18,pv,2026-02-10 23:57:51,17.81
4847,983,3,buy,2026-02-11 00:01:43,6.41
4637,1891,64,fav,2026-02-11 00:04:47,43.0
1962,1891,64,buy,2026-02-11 00:05:02,34.56
2982,983,3,buy,2026-02-11 00:06:41,7.56
111,1891,64,fav,2026-02-11 00:15:53,41.06
4018,1891,64,fav,2026-02-11 00:18:07,47.79
1427,2423,33,buy,2026-02-11 00:20:29,11.65
4436,1891,64,pv,2026-02-11 00:21:11,46.03
2664,1891,64,cart,2026-02-11 00:25:33,30.98
2967,1891,64,pv,2026-02-11 00:31:07,40.71
3729,2208,70,pv,2026-02-11 00:41:40,45.15
1669,1891,64,pv,2026-02-11 00:44:58,35.38
1779,1891,64,pv,2026-02-11 00:45:30,46.17
1481,1891,64,fav,2026-02-11 00:54:57,47.27
436,1891,64,buy,2026-02-11 01:19:10,56.52
3158,1891,64,cart,2026-02-11 01:33:39,51.08
793,1891,64,fav,2026-02-11 01:51:05,55.02
135,1891,64,cart,2026-02-11 02:02:34,49.96
4124,1891,64,pv,2026-02-11 02:04:41,33.71
1779,1891,64,cart,2026-02-11 02:20:30,46.17
2502,1891,64,pv,2026-02-11 02:27:15,59.55
1235,983,3,pv,2026-02-11 02:44:18,11.12
1481,1891,64,cart,2026-02-11 03:35:57,47.27
1031,1891,64,buy,2026-02-11 04:02:28,56.01
2931,1891,64,buy,2026-02-11 04:18:12,65.88
2052,1891,64,pv,2026-02-11 04:43:42,81.65
3767,2012,54,pv,2026-02-11 04:47:36,54.12
106,1891,64,pv,2026-02-11 04:56:15,34.93
106,1891,64,fav,2026-02-11 04:57:15,34.93
4106,1891,64,buy,2026-02-11 05:06:12,59.76
2502,1891,64,cart,2026-02-11 05:06:15,59.55
2774,1891,64,buy,2026-02-11 05:19:18,37.92
2988,1891,64,buy,2026-02-11 05:24:57,45.99
4498,208,73,buy,2026-02-11 05:39:37,24.14
2711,1891,64,pv,2026-02-11 05:41:03,35.58
4549,1891,64,pv,2026-02-11 06:06:35,30.84
1626,1714,75,buy,2026-02-11 06:22:17,32.5
4524,1891,64,pv,2026-02-11 06:23:03,54.77
3730,1891,64,buy,2026-02-11 06:42:38,61.96
291,688,57,buy,2026-02-11 06:44:50,29.98
4059,983,3,pv,2026-02-11 06:45:53,11.26
4639,2167,30,pv,2026-02-11 06:47:24,30.15
2158,1891,64,pv,2026-02-11 06:56:36,47.14
291,1891,64,buy,2026-02-11 07:17:16,45.85
3338,1891,64,pv,2026-02-11 07:20:50,53.72
4910,1891,64,pv,2026-02-11 07:21:39,32.19
4136,2486,43,pv,2026-02-11 07:30:05,17.94
1485,983,3,pv,2026-02-11 07:41:06,8.09
4343,1891,64,pv,2026-02-11 07:50:07,47.27
1525,1891,64,pv,2026-02-11 07:51:17,74.47
2287,1891,64,pv,2026-02-11 07:52:21,43.73
4538,1891,64,pv,2026-02-11 07:53:54,42.67
2052,1891,64,pv,2026-02-11 08:14:37,94.53
336,1891,64,pv,2026-02-11 08:22:45,46.21
4549,1891,64,fav,2026-02-11 08:23:35,30.84
3579,1891,64,pv,2026-02-11 08:29:52,56.88
4059,983,3,cart,2026-02-11 08:32:53,11.26
507,1891,64,pv,2026-02-11 08:36:01,41.2
3751,2486,43,pv,2026-02-11 08:36:42,13.45
1932,1891,64,pv,2026-02-11 08:43:10,44.71
1901,983,3,pv,2026-02-11 08:44:18,7.33
4278,1968,21,pv,2026-02-11 08:44:20,5.0
4341,1891,64,pv,2026-02-11 08:54:10,56.74
1896,2195,27,buy,2026-02-11 08:56:07,23.25
2280,1891,64,pv,2026-02-11 08:59:35,39.2
1932,1891,64,cart,2026-02-11 09:00:10,44.71
1473,1891,64,pv,2026-02-11 09:00:26,53.08
3910,983,3,pv,2026-02-11 09:03:12,12.17
3471,1440,38,pv,2026-02-11 09:03:17,117.77
2373,1891,64,pv,2026-02-11 09:05:40,49.72
4425,1891,64,pv,2026-02-11 09:08:22,52.49
2925,1891,64,pv,2026-02-11 09:10:12,47.16
4278,1968,21,cart,2026-02-11 09:11:20,5.0
538,1891,64,pv,2026-02-11 09:14:37,47.92
336,1891,64,cart,2026-02-11 09:15:45,46.21
1821,1891,64,pv,2026-02-11 09:17:31,37.31
4165,1891,64,pv,2026-02-11 09:17:37,34.39
2869,580,42,buy,2026-02-11 09:21:43,10.0
4810,1891,64,pv,2026-02-11 09:24:15,51.09
3725,1891,64,pv,2026-02-11 09:24:31,51.16
3455,1891,64,pv,2026-02-11 09:30:59,36.38
2052,1891,64,cart,2026-02-11 09:34:37,94.53
1155,302,49,pv,2026-02-11 09:34:47,10.5
4425,1891,64,cart,2026-02-11 09:36:22,52.49
2659,1891,64,pv,2026-02-11 09:38:29,48.96
2055,983,3,pv,2026-02-11 09:41:54,9.02
81,1891,64,pv,2026-02-11 09:42:24,37.58
827,983,3,pv,2026-02-11 09:43:25,5.47
2775,1440,38,pv,2026-02-11 09:47:47,136.72
661,1891,64,pv,2026-02-11 09:48:21,53.52
1348,1891,64,pv,2026-02-11 09:52:57,34.54
2126,1891,64,pv,2026-02-11 09:55:55,60.15
177,1891,64,pv,2026-02-11 09:56:51,82.67
2126,1891,64,fav,2026-02-11 09:56:55,60.15
110,1891,64,pv,2026-02-11 10:01:03,38.8
4955,310,66,pv,2026-02-11 10:05:18,10.62
4977,1891,64,pv,2026-02-11 10:07:15,32.41
4936,1891,64,pv,2026-02-11 10:07:19,63.38
560,2037,45,pv,2026-02-11 10:12:03,5.0
964,1891,64,pv,2026-02-11 10:12:26,66.67
2596,1891,64,pv,2026-02-11 10:18:20,36.75
995,514,2,pv,2026-02-11 10:19:25,36.89
924,1891,64,pv,2026-02-11 10:21:52,84.5
1807,1882,23,pv,2026-02-11 10:22:11,25.68
2096,983,3,pv,2026-02-11 10:23:01,11.11
1330,1891,64,pv,2026-02-11 10:23:25,35.45
4507,1891,64,pv,2026-02-11 10:25:40,55.05
1035,1891,64,pv,2026-02-11 10:28:29,40.53
4083,1156,22,pv,2026-02-11 10:28:31,22.18
1454,983,3,pv,2026-02-11 10:32:01,15.81
2351,1891,64,pv,2026-02-11 10:33:10,56.09
1624,1891,64,pv,2026-02-11 10:33:54,45.12
1695,1891,64,pv,2026-02-11 10:34:39,56.91
4538,1891,64,cart,2026-02-11 10:37:54,42.67
1155,302,49,buy,2026-02-11 10:40:47,10.5
4633,1891,64,pv,2026-02-11 10:41:00,64.27
1546,2167,30,pv,2026-02-11 10:46:08,25.34
3390,1891,64,pv,2026-02-11 10:48:17,33.75
956,2267,48,pv,2026-02-11 10:53:41,20.86
3807,1982,48,pv,2026-02-11 10:54:55,19.2
1528,1891,64,pv,2026-02-11 10:57:10,54.28
2775,1440,38,fav,2026-02-11 10:57:47,136.72
1733,2167,30,pv,2026-02-11 11:02:06,28.27
2127,2632,56,pv,2026-02-11 11:03:37,38.02
2681,1891,64,pv,2026-02-11 11:03:57,46.57
761,1891,64,pv,2026-02-11 11:05:57,26.89
2379,1891,64,pv,2026-02-11 11:06:37,54.65
4392,1891,64,pv,2026-02-11 11:07:10,69.69
1821,1891,64,buy,2026-02-11 11:08:31,37.31
1593,1891,64,pv,2026-02-11 11:12:21,31.9
3426,1891,64,pv,2026-02-11 11:13:10,43.33
2965,1891,64,pv,2026-02-11 11:13:32,55.75
4633,1891,64,cart,2026-02-11 11:16:00,64.27
2681,1891,64,fav,2026-02-11 11:18:57,46.57
3751,2486,43,fav,2026-02-11 11:20:42,13.45
2459,1891,64,pv,2026-02-11 11:27:32,53.56
3671,1891,64,pv,2026-02-11 11:29:18,43.92
4507,1891,64,fav,2026-02-11 11:34:40,55.05
1544,983,3,pv,2026-02-11 11:36:50,7.94
3814,1891,64,pv,2026-02-11 11:37:37,51.62
3288,1891,64,pv,2026-02-11 11:44:18,39.71
358,1891,64,pv,2026-02-11 11:45:40,34.46
4977,1891,64,cart,2026-02-11 11:48:15,32.41
1478,688,57,pv,2026-02-11 11:48:17,28.99
2127,2632,56,fav,2026-02-11 11:49:37,38.02
3344,1891,64,pv,2026-02-11 11:53:13,30.01
193,1891,64,pv,2026-02-11 11:57:24,52.24
4593,1891,64,pv,2026-02-11 11:57:41,30.45
2291,1891,64,pv,2026-02-11 11:57:46,49.49
2907,1891,64,pv,2026-02-11 11:59:49,54.18
1695,1891,64,fav,2026-02-11 12:01:39,56.91
3295,1891,64,pv,2026-02-11 12:05:14,35.65
549,1408,16,pv,2026-02-11 12:06:05,73.39
2362,1891,64,pv,2026-02-11 12:07:20,37.22
2161,983,3,pv,2026-02-11 12:11:08,6.08
2163,1891,64,pv,2026-02-11 12:12:38,64.42
3838,1891,64,pv,2026-02-11 12:13:35,37.71
4392,1891,64,fav,2026-02-11 12:14:10,69.69
3490,1891,64,pv,2026-02-11 12:14:50,44.57
4945,1891,64,pv,2026-02-11 12:15:17,63.48
995,514,2,cart,2026-02-11 12:17:25,36.89
2646,1882,23,pv,2026-02-11 12:22:49,32.79
2441,1891,64,pv,2026-02-11 12:23:04,50.29
1035,1891,64,fav,2026-02-11 12:23:29,40.53
2278,1891,64,pv,2026-02-11 12:24:02,45.44
4977,1891,64,fav,2026-02-11 12:25:15,32.41
3718,1534,64,pv,2026-02-11 12:32:14,54.89
299,1891,64,pv,2026-02-11 12:40:49,29.9
493,1891,64,pv,2026-02-11 12:41:59,58.73
2318,983,3,buy,2026-02-11 12:44:25,8.8
935,1891,64,pv,2026-02-11 12:45:08,42.9
4329,1891,64,pv,2026-02-11 12:45:22,33.14
912,1891,64,pv,2026-02-11 12:54:33,42.27
2459,1891,64,cart,2026-02-11 12:55:32,53.56
3437,1891,64,pv,2026-02-11 12:56:42,42.9
905,1891,64,pv,2026-02-11 12:59:05,73.06
560,2037,45,fav,2026-02-11 13:03:03,5.0
3807,1982,48,cart,2026-02-11 13:03:55,19.2
1218,1891,64,buy,2026-02-11 13:04:10,77.22
1305,2167,30,pv,2026-02-11 13:05:29,24.39
3668,1891,64,buy,2026-02-11 13:07:22,60.21
2351,1891,64,cart,2026-02-11 13:11:10,56.09
4163,1891,64,pv,2026-02-11 13:12:49,74.28
861,1891,64,pv,2026-02-11 13:13:34,53.95
358,1891,64,fav,2026-02-11 13:21:40,34.46
3814,1891,64,fav,2026-02-11 13:23:37,51.62
546,1891,64,pv,2026-02-11 13:29:43,50.39
2145,983,3,buy,2026-02-11 13:31:04,13.91
2441,1891,64,cart,2026-02-11 13:32:04,50.29
2156,2167,30,pv,2026-02-11 13:37:45,19.38
3557,1891,64,pv,2026-02-11 13:40:25,62.51
501,1891,64,pv,2026-02-11 13:41:32,53.01
4938,1882,23,pv,2026-02-11 13:46:41,34.9
1735,1891,64,pv,2026-02-11 13:49:03,71.88
2875,1891,64,pv,2026-02-11 13:52:20,52.41
3820,1891,64,pv,2026-02-11 13:55:07,43.61
2638,2167,30,pv,2026-02-11 13:56:52,22.26
748,1891,64,pv,2026-02-11 13:59:18,38.42
1699,1891,64,pv,2026-02-11 14:03:13,63.95
1423,1891,64,pv,2026-02-11 14:04:11,42.39
117,1891,64,pv,2026-02-11 14:14:16,63.16
2330,983,3,pv,2026-02-11 14:17:40,13.5
3437,1891,64,cart,2026-02-11 14:17:42,42.9
127,1891,64,pv,2026-02-11 14:23:56,80.27
2841,1891,64,pv,2026-02-11 14:24:44,62.98
39,983,3,pv,2026-02-11 14:25:48,7.14
2161,983,3,cart,2026-02-11 14:26:08,6.08
3557,1891,64,cart,2026-02-11 14:26:25,62.51
4434,1891,64,buy,2026-02-11 14:26:53,47.06
4593,1891,64,fav,2026-02-11 14:28:41,30.45
1597,537,59,pv,2026-02-11 14:37:09,8.32
3808,1891,64,pv,2026-02-11 14:37:50,23.87
1997,688,57,buy,2026-02-11 14:45:30,27.89
777,983,3,pv,2026-02-11 14:51:30,8.55
3376,1891,64,pv,2026-02-11 14:51:42,49.4
3653,1891,64,pv,2026-02-11 14:52:57,43.13
270,1891,64,pv,2026-02-11 14:59:49,50.0
1085,1891,64,pv,2026-02-11 15:02:12,61.5
1305,2167,30,fav,2026-02-11 15:05:29,24.39
2666,1891,64,pv,2026-02-11 15:12:36,48.43
3653,1891,64,fav,2026-02-11 15:13:57,43.13
749,1891,64,pv,2026-02-11 15:13:59,60.77
2278,1891,64,fav,2026-02-11 15:17:02,45.44
1450,983,3,pv,2026-02-11 15:19:43,6.94
2488,688,57,pv,2026-02-11 15:20:26,37.08
3376,1891,64,cart,2026-02-11 15:25:42,49.4
2638,2167,30,fav,2026-02-11 15:28:52,22.26
969,1891,64,pv,2026-02-11 15:30:50,27.38
780,1595,2,pv,2026-02-11 15:31:25,23.67
2575,1891,64,pv,2026-02-11 15:32:11,60.83
798,1891,64,pv,2026-02-11 15:34:42,68.13
2923,688,57,pv,2026-02-11 15:38:07,38.64
2400,1891,64,pv,2026-02-11 15:40:51,41.55
2560,1156,22,pv,2026-02-11 15:49:12,39.77
1422,1891,64,pv,2026-02-11 15:59:55,24.87
2538,1891,64,pv,2026-02-11 16:00:42,54.46
2870,1891,64,pv,2026-02-11 16:00:53,42.48
2575,1891,64,fav,2026-02-11 16:03:11,60.83
231,859,33,pv,2026-02-11 16:06:25,22.93
1771,1891,64,pv,2026-02-11 16:12:05,72.47
3050,1891,64,pv,2026-02-11 16:12:07,37.06
4780,1891,64,pv,2026-02-11 16:12:48,37.41
1695,1891,64,buy,2026-02-11 16:15:39,56.91
2330,983,3,cart,2026-02-11 16:16:40,13.5
1609,1891,64,pv,2026-02-11 16:20:14,46.77
1919,1051,23,pv,2026-02-11 16:21:08,26.93
1275,859,33,pv,2026-02-11 16:25:37,20.33
2397,1891,64,pv,2026-02-11 16:27:25,52.48
1179,1891,64,pv,2026-02-11 16:27:33,42.48
4418,1891,64,pv,2026-02-11 16:28:26,64.06
1247,1891,64,pv,2026-02-11 16:30:53,53.49
231,859,33,cart,2026-02-11 16:38:25,22.93
518,1891,64,pv,2026-02-11 16:39:01,29.46
1894,1891,64,pv,2026-02-11 16:39:11,48.52
2781,1891,64,pv,2026-02-11 16:44:22,85.31
516,1891,64,pv,2026-02-11 16:44:25,25.81
3910,983,3,buy,2026-02-11 16:50:12,12.17
1699,1891,64,fav,2026-02-11 16:54:13,63.95
1597,537,59,cart,2026-02-11 16:55:09,8.32
1676,2167,30,pv,2026-02-11 16:59:34,30.79
4665,1891,64,pv,2026-02-11 17:00:52,62.74
2160,1676,53,pv,2026-02-11 17:01:28,14.3
1905,1891,64,buy,2026-02-11 17:02:05,69.63
1094,1891,64,pv,2026-02-11 17:04:53,65.72
4202,1891,64,pv,2026-02-11 17:05:50,24.78
2925,1891,64,buy,2026-02-11 17:12:12,47.16
3506,1891,64,pv,2026-02-11 17:14:35,65.68
70,1534,64,pv,2026-02-11 17:16:39,85.29
2208,1891,64,pv,2026-02-11 17:18:17,56.55
1361,539,4,pv,2026-02-11 17:19:02,29.65
3364,1891,64,pv,2026-02-11 17:19:51,41.98
103,859,33,pv,2026-02-11 17:23:01,15.73
4238,1891,64,pv,2026-02-11 17:23:47,51.39
1770,1891,64,pv,2026-02-11 17:25:15,70.12
3388,983,3,pv,2026-02-11 17:25:15,8.4
3602,1891,64,pv,2026-02-11 17:26:43,38.75
4421,1891,64,pv,2026-02-11 17:28:56,38.72
3034,2167,30,pv,2026-02-11 17:29:13,15.44
2531,1891,64,pv,2026-02-11 17:30:37,71.78
4835,1891,64,pv,2026-02-11 17:32:16,33.09
2157,983,3,pv,2026-02-11 17:32:19,6.18
231,859,33,buy,2026-02-11 17:35:25,22.93
826,1891,64,pv,2026-02-11 17:35:48,37.22
2590,688,57,pv,2026-02-11 17:37:01,31.11
4245,1891,64,pv,2026-02-11 17:39:34,69.79
500,1891,64,pv,2026-02-11 17:43:55,31.16
2157,983,3,cart,2026-02-11 17:44:19,6.18
1727,1891,64,pv,2026-02-11 17:45:12,57.47
4541,1891,64,pv,2026-02-11 17:50:45,27.05
1119,1891,64,pv,2026-02-11 17:50:46,91.24
1910,1891,64,pv,2026-02-11 17:51:16,55.72
1735,1891,64,pv,2026-02-11 17:54:50,95.39
128,1891,64,pv,2026-02-11 17:55:31,67.81
2948,1891,64,pv,2026-02-11 17:57:14,47.58
3205,1891,64,pv,2026-02-11 17:57:49,32.16
4418,1891,64,cart,2026-02-11 17:58:26,64.06
3626,1891,64,pv,2026-02-11 17:58:33,32.2
935,1891,64,pv,2026-02-11 18:02:03,37.13
2160,1676,53,buy,2026-02-11 18:02:28,14.3
1929,1891,64,pv,2026-02-11 18:02:50,39.49
2421,912,41,pv,2026-02-11 18:04:09,7.13
2445,1891,64,pv,2026-02-11 18:06:18,35.9
4648,1891,64,pv,2026-02-11 18:06:57,39.04
2295,1891,64,pv,2026-02-11 18:07:47,38.55
2008,1891,64,pv,2026-02-11 18:08:48,38.8
625,1891,64,pv,2026-02-11 18:11:02,31.85
387,1891,64,pv,2026-02-11 18:13:12,39.26
1422,1891,64,cart,2026-02-11 18:15:55,24.87
325,1891,64,pv,2026-02-11 18:18:18,51.43
4091,1891,64,pv,2026-02-11 18:22:19,80.22
353,1891,64,pv,2026-02-11 18:22:28,30.59
2584,1891,64,pv,2026-02-11 18:24:08,33.59
4093,983,3,pv,2026-02-11 18:25:41,6.73
1949,1891,64,pv,2026-02-11 18:26:25,43.98
959,688,57,pv,2026-02-11 18:27:00,40.47
2534,983,3,pv,2026-02-11 18:28:07,8.35
1159,1891,64,pv,2026-02-11 18:29:26,44.2
2591,1891,64,pv,2026-02-11 18:31:06,47.51
4091,1891,64,cart,2026-02-11 18:31:19,80.22
2881,1891,64,pv,2026-02-11 18:31:35,49.58
4979,1891,64,pv,2026-02-11 18:35:22,31.27
3177,1891,64,pv,2026-02-11 18:37:51,33.16
1533,1891,64,pv,2026-02-11 18:38:18,44.8
959,983,3,pv,2026-02-11 18:38:25,8.89
3274,1891,64,pv,2026-02-11 18:39:06,44.69
1748,1891,64,pv,2026-02-11 18:40:20,47.35
2388,983,3,pv,2026-02-11 18:40:42,11.81
3437,983,3,pv,2026-02-11 18:40:53,13.54
886,1891,64,pv,2026-02-11 18:41:05,56.01
625,1891,64,fav,2026-02-11 18:42:02,31.85
4776,1891,64,pv,2026-02-11 18:42:26,55.57
4703,1289,75,pv,2026-02-11 18:42:45,32.1
4578,1891,64,pv,2026-02-11 18:43:19,44.6
342,1891,64,pv,2026-02-11 18:43:24,67.19
1191,1891,64,pv,2026-02-11 18:44:43,65.09
4955,1891,64,pv,2026-02-11 18:44:43,39.42
3230,983,3,pv,2026-02-11 18:45:39,9.79
2207,1891,64,pv,2026-02-11 18:47:50,64.48
3787,1891,64,pv,2026-02-11 18:48:18,33.26
2369,1891,64,pv,2026-02-11 18:49:28,41.81
4711,1891,64,pv,2026-02-11 18:51:27,56.69
3177,1891,64,fav,2026-02-11 18:51:51,33.16
3729,2208,70,buy,2026-02-11 18:53:40,45.15
4597,1891,64,pv,2026-02-11 18:53:49,53.42
3084,1891,64,pv,2026-02-11 18:55:20,43.08
824,1891,64,pv,2026-02-11 18:56:07,48.74
2881,1891,64,fav,2026-02-11 18:56:35,49.58
3655,1820,14,pv,2026-02-11 18:57:21,8.78
278,1891,64,pv,2026-02-11 18:58:11,32.39
1194,1891,64,pv,2026-02-11 18:59:03,75.7
3621,1891,64,pv,2026-02-11 19:00:43,48.87
2079,1891,64,pv,2026-02-11 19:06:26,34.46
4955,1891,64,fav,2026-02-11 19:06:43,39.42
4421,1891,64,fav,2026-02-11 19:08:56,38.72
4810,1891,64,buy,2026-02-11 19:09:15,51.09
4835,1891,64,fav,2026-02-11 19:10:16,33.09
1638,1891,64,pv,2026-02-11 19:10:56,24.35
3176,1891,64,pv,2026-02-11 19:12:17,58.42
3686,1891,64,buy,2026-02-11 19:13:28,40.04
1191,1891,64,cart,2026-02-11 19:13:43,65.09
1968,1891,64,pv,2026-02-11 19:15:08,41.39
507,1891,64,buy,2026-02-11 19:16:01,41.2
2466,1891,64,pv,2026-02-11 19:16:09,62.7
1899,1891,64,pv,2026-02-11 19:19:00,30.29
1482,1891,64,pv,2026-02-11 19:19:01,34.24
342,1891,64,fav,2026-02-11 19:19:24,67.19
